# curie_map:
#   Ensembl: https://www.ensembl.org/id/
#   Genatlas: Genatlas
#   HGNC: HGNC
#   IUPHAR: IUPHAR
#   MeSH: MeSH
#   MedDRA: http://purl.bioontology.org/ontology/MEDDRA/
#   OMIM: http://omim.org/entry/
#   Reactome: Reactome
#   SwissProt: http://purl.uniprot.org/uniprot/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   ordo: http://www.orpha.net/ORDO/Orphanet_
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
ordo:124	oboInOwl:hasDbXref	OMIM:613308	Unspecified	Blackfan-Diamond anemia
ordo:124	oboInOwl:hasDbXref	OMIM:612527	Unspecified	Blackfan-Diamond anemia
ordo:124	oboInOwl:hasDbXref	MedDRA:10062989	Unspecified	Blackfan-Diamond anemia
ordo:124	oboInOwl:hasDbXref	MeSH:D029503	Unspecified	Blackfan-Diamond anemia
ordo:124	oboInOwl:hasDbXref	OMIM:606164	Unspecified	Blackfan-Diamond anemia
ordo:124	oboInOwl:hasDbXref	OMIM:612562	Unspecified	Blackfan-Diamond anemia
ordo:199315	oboInOwl:hasDbXref	OMIM:119800	Unspecified	Familial clubfoot with or without associated lower limb anomalies
ordo:199315	oboInOwl:hasDbXref	OMIM:613618	Unspecified	Familial clubfoot with or without associated lower limb anomalies
ordo:123	oboInOwl:hasDbXref	UMLS:C0266006	Unspecified	Björnstad syndrome
ordo:123	oboInOwl:hasDbXref	MeSH:C537633	Unspecified	Björnstad syndrome
ordo:123	oboInOwl:hasDbXref	OMIM:262000	Unspecified	Björnstad syndrome
ordo:126	oboInOwl:hasDbXref	UMLS:C0220663	Unspecified	Blepharophimosis-ptosis-epicanthus inversus syndrome
ordo:126	oboInOwl:hasDbXref	OMIM:110100	Unspecified	Blepharophimosis-ptosis-epicanthus inversus syndrome
ordo:2560	oboInOwl:hasDbXref	UMLS:C2931024	Unspecified	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome
ordo:125	oboInOwl:hasDbXref	MeSH:D001816	Unspecified	Bloom syndrome
ordo:125	oboInOwl:hasDbXref	OMIM:210900	Unspecified	Bloom syndrome
ordo:125	oboInOwl:hasDbXref	UMLS:C0005859	Unspecified	Bloom syndrome
ordo:199318	oboInOwl:hasDbXref	UMLS:C2677613	Unspecified	15q13.3 microdeletion syndrome
ordo:199318	oboInOwl:hasDbXref	OMIM:612001	Unspecified	15q13.3 microdeletion syndrome
ordo:128	oboInOwl:hasDbXref	MedDRA:10013029	Unspecified	Diphyllobothriasis
ordo:128	oboInOwl:hasDbXref	UMLS:C0012561	Unspecified	Diphyllobothriasis
ordo:128	oboInOwl:hasDbXref	UMLS:C0277032	Unspecified	Diphyllobothriasis
ordo:127	oboInOwl:hasDbXref	OMIM:301900	Unspecified	Borjeson-Forssman-Lehmann syndrome
ordo:127	oboInOwl:hasDbXref	MeSH:C536575	Unspecified	Borjeson-Forssman-Lehmann syndrome
ordo:127	oboInOwl:hasDbXref	UMLS:C0265339	Unspecified	Borjeson-Forssman-Lehmann syndrome
ordo:129	oboInOwl:hasDbXref	UMLS:C0086873	Unspecified	Pseudopelade of Brocq
ordo:129	oboInOwl:hasDbXref	MeSH:C531609	Unspecified	Pseudopelade of Brocq
ordo:2565	oboInOwl:hasDbXref	UMLS:C2931060	Unspecified	Mononen-Karnes-Senac syndrome
ordo:2565	oboInOwl:hasDbXref	MeSH:C535914	Unspecified	Mononen-Karnes-Senac syndrome
ordo:2565	oboInOwl:hasDbXref	OMIM:301940	Unspecified	Mononen-Karnes-Senac syndrome
ordo:2566	oboInOwl:hasDbXref	OMIM:226990	Unspecified	Chronic Epstein-Barr virus infection syndrome
ordo:1231	oboInOwl:hasDbXref	MeSH:C537908	Unspecified	Barber-Say syndrome
ordo:1231	oboInOwl:hasDbXref	UMLS:C1319466	Unspecified	Barber-Say syndrome
ordo:1231	oboInOwl:hasDbXref	OMIM:209885	Unspecified	Barber-Say syndrome
ordo:2561	oboInOwl:hasDbXref	UMLS:C1860167	Unspecified	Pyramidal molars-abnormal upper lip syndrome
ordo:2561	oboInOwl:hasDbXref	OMIM:200970	Unspecified	Pyramidal molars-abnormal upper lip syndrome
ordo:2561	oboInOwl:hasDbXref	MeSH:C538170	Unspecified	Pyramidal molars-abnormal upper lip syndrome
ordo:1237	oboInOwl:hasDbXref	OMIM:209970	Unspecified	Beemer-Ertbruggen syndrome
ordo:1237	oboInOwl:hasDbXref	UMLS:C1859526	Unspecified	Beemer-Ertbruggen syndrome
ordo:1237	oboInOwl:hasDbXref	MeSH:C537668	Unspecified	Beemer-Ertbruggen syndrome
ordo:403591	oboInOwl:hasDbXref	SwissProt:P22674	Unspecified	cyclin O
ordo:403591	oboInOwl:hasDbXref	Genatlas:CCNO	Unspecified	cyclin O
ordo:403591	oboInOwl:hasDbXref	Ensembl:ENSG00000152669	Unspecified	cyclin O
ordo:403591	oboInOwl:hasDbXref	HGNC:18576	Unspecified	cyclin O
ordo:403591	oboInOwl:hasDbXref	OMIM:607752	Unspecified	cyclin O
ordo:403591	oboInOwl:hasDbXref	Reactome:P22674	Unspecified	cyclin O
ordo:2563	oboInOwl:hasDbXref	OMIM:157980	Unspecified	MOMO syndrome
ordo:2563	oboInOwl:hasDbXref	UMLS:C1834759	Unspecified	MOMO syndrome
ordo:122	oboInOwl:hasDbXref	MeSH:D058249	Unspecified	Birt-Hogg-Dubé syndrome
ordo:122	oboInOwl:hasDbXref	MedDRA:10067736	Unspecified	Birt-Hogg-Dubé syndrome
ordo:122	oboInOwl:hasDbXref	UMLS:C0346010	Unspecified	Birt-Hogg-Dubé syndrome
ordo:122	oboInOwl:hasDbXref	OMIM:135150	Unspecified	Birt-Hogg-Dubé syndrome
ordo:1234	oboInOwl:hasDbXref	OMIM:619339	Unspecified	Bartsocas-Papas syndrome
ordo:1234	oboInOwl:hasDbXref	OMIM:263650	Unspecified	Bartsocas-Papas syndrome
ordo:1234	oboInOwl:hasDbXref	UMLS:C1849718	Unspecified	Bartsocas-Papas syndrome
ordo:2564	oboInOwl:hasDbXref	OMIM:187510	Unspecified	Tetramelic monodactyly
ordo:2564	oboInOwl:hasDbXref	UMLS:C1861233	Unspecified	Tetramelic monodactyly
ordo:438216	oboInOwl:hasDbXref	OMIM:616158	Unspecified	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation
ordo:2569	oboInOwl:hasDbXref	UMLS:C0265349	Unspecified	Moore-Federman syndrome
ordo:2569	oboInOwl:hasDbXref	OMIM:127200	Unspecified	Moore-Federman syndrome
ordo:438213	oboInOwl:hasDbXref	OMIM:616158	Unspecified	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome
ordo:477814	oboInOwl:hasDbXref	OMIM:616632	Unspecified	Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome
ordo:113	oboInOwl:hasDbXref	OMIM:301845	Unspecified	Bazex-Dupré-Christol syndrome
ordo:113	oboInOwl:hasDbXref	MeSH:C537663	Unspecified	Bazex-Dupré-Christol syndrome
ordo:113	oboInOwl:hasDbXref	UMLS:C0346104	Unspecified	Bazex-Dupré-Christol syndrome
ordo:235504	oboInOwl:hasDbXref	Genatlas:ETV4	Unspecified	ETS variant transcription factor 4
ordo:235504	oboInOwl:hasDbXref	SwissProt:P43268	Unspecified	ETS variant transcription factor 4
ordo:235504	oboInOwl:hasDbXref	HGNC:3493	Unspecified	ETS variant transcription factor 4
ordo:235504	oboInOwl:hasDbXref	OMIM:600711	Unspecified	ETS variant transcription factor 4
ordo:235504	oboInOwl:hasDbXref	Reactome:P43268	Unspecified	ETS variant transcription factor 4
ordo:235504	oboInOwl:hasDbXref	Ensembl:ENSG00000175832	Unspecified	ETS variant transcription factor 4
ordo:112	oboInOwl:hasDbXref	OMIM:300971	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:601678	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	MedDRA:10050839	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:601198	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:613090	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:602522	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	MeSH:D001477	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	UMLS:C0004775	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:607364	Unspecified	Bartter syndrome
ordo:112	oboInOwl:hasDbXref	OMIM:241200	Unspecified	Bartter syndrome
ordo:2570	oboInOwl:hasDbXref	OMIM:306990	Unspecified	Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome
ordo:2570	oboInOwl:hasDbXref	UMLS:C1844016	Unspecified	Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome
ordo:115	oboInOwl:hasDbXref	UMLS:C0220668	Unspecified	Congenital contractural arachnodactyly
ordo:115	oboInOwl:hasDbXref	MeSH:C536211	Unspecified	Congenital contractural arachnodactyly
ordo:115	oboInOwl:hasDbXref	OMIM:121050	Unspecified	Congenital contractural arachnodactyly
ordo:199306	oboInOwl:hasDbXref	OMIM:616788	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:613705	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:225060	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:600625	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:612858	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:600757	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:129400	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:618149	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:608864	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:602966	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:610361	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	MedDRA:10009260	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:119530	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:608874	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	UMLS:C0158646	Unspecified	Cleft lip/palate
ordo:199306	oboInOwl:hasDbXref	OMIM:608371	Unspecified	Cleft lip/palate
ordo:114	oboInOwl:hasDbXref	MeSH:C538271	Unspecified	Auriculoosteodysplasia
ordo:114	oboInOwl:hasDbXref	OMIM:109000	Unspecified	Auriculoosteodysplasia
ordo:114	oboInOwl:hasDbXref	UMLS:C1862381	Unspecified	Auriculoosteodysplasia
ordo:2571	oboInOwl:hasDbXref	UMLS:C1848144	Unspecified	X-linked immunoneurologic disorder
ordo:2571	oboInOwl:hasDbXref	OMIM:300076	Unspecified	X-linked immunoneurologic disorder
ordo:1240	oboInOwl:hasDbXref	MeSH:C537350	Unspecified	Metaphyseal acroscyphodysplasia
ordo:1240	oboInOwl:hasDbXref	UMLS:C1855243	Unspecified	Metaphyseal acroscyphodysplasia
ordo:1240	oboInOwl:hasDbXref	OMIM:250215	Unspecified	Metaphyseal acroscyphodysplasia
ordo:117	oboInOwl:hasDbXref	MeSH:D001528	Unspecified	Behçet disease
ordo:117	oboInOwl:hasDbXref	OMIM:109650	Unspecified	Behçet disease
ordo:117	oboInOwl:hasDbXref	UMLS:C0004943	Unspecified	Behçet disease
ordo:117	oboInOwl:hasDbXref	MedDRA:10004213	Unspecified	Behçet disease
ordo:116	oboInOwl:hasDbXref	UMLS:C0004903	Unspecified	Beckwith-Wiedemann syndrome
ordo:116	oboInOwl:hasDbXref	OMIM:130650	Unspecified	Beckwith-Wiedemann syndrome
ordo:116	oboInOwl:hasDbXref	MedDRA:10050344	Unspecified	Beckwith-Wiedemann syndrome
ordo:116	oboInOwl:hasDbXref	MeSH:D001506	Unspecified	Beckwith-Wiedemann syndrome
ordo:477817	oboInOwl:hasDbXref	OMIM:616652	Unspecified	PMP22-RAI1 contiguous gene duplication syndrome
ordo:119	oboInOwl:hasDbXref	OMIM:604286	Unspecified	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4
ordo:119	oboInOwl:hasDbXref	UMLS:C1858593	Unspecified	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4
ordo:119	oboInOwl:hasDbXref	UMLS:C2930900	Unspecified	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4
ordo:118	oboInOwl:hasDbXref	OMIM:248510	Unspecified	Beta-mannosidosis
ordo:118	oboInOwl:hasDbXref	MeSH:D044905	Unspecified	Beta-mannosidosis
ordo:118	oboInOwl:hasDbXref	UMLS:C2931893	Unspecified	Beta-mannosidosis
ordo:118	oboInOwl:hasDbXref	UMLS:C0342849	Unspecified	Beta-mannosidosis
ordo:2576	oboInOwl:hasDbXref	MeSH:C538604	Unspecified	Mulibrey nanism
ordo:2576	oboInOwl:hasDbXref	OMIM:253250	Unspecified	Mulibrey nanism
ordo:2576	oboInOwl:hasDbXref	MeSH:D050336	Unspecified	Mulibrey nanism
ordo:2576	oboInOwl:hasDbXref	UMLS:C0524582	Unspecified	Mulibrey nanism
ordo:2576	oboInOwl:hasDbXref	UMLS:C2931895	Unspecified	Mulibrey nanism
ordo:1243	oboInOwl:hasDbXref	UMLS:C2745945	Unspecified	Best vitelliform macular dystrophy
ordo:1243	oboInOwl:hasDbXref	UMLS:C0339510	Unspecified	Best vitelliform macular dystrophy
ordo:1243	oboInOwl:hasDbXref	OMIM:153700	Unspecified	Best vitelliform macular dystrophy
ordo:2578	oboInOwl:hasDbXref	OMIM:601076	Unspecified	Mayer-Rokitansky-Küster-Hauser syndrome type 2
ordo:2578	oboInOwl:hasDbXref	UMLS:C1832817	Unspecified	Mayer-Rokitansky-Küster-Hauser syndrome type 2
ordo:2579	oboInOwl:hasDbXref	MeSH:C538193	Unspecified	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
ordo:2579	oboInOwl:hasDbXref	UMLS:C0342281	Unspecified	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
ordo:2579	oboInOwl:hasDbXref	OMIM:158500	Unspecified	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
ordo:2579	oboInOwl:hasDbXref	UMLS:C2931765	Unspecified	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
ordo:1241	oboInOwl:hasDbXref	OMIM:141350	Unspecified	Bencze syndrome
ordo:1241	oboInOwl:hasDbXref	UMLS:C1841640	Unspecified	Bencze syndrome
ordo:1248	oboInOwl:hasDbXref	UMLS:C0220692	Unspecified	Maxillonasal dysplasia
ordo:1248	oboInOwl:hasDbXref	OMIM:155050	Unspecified	Maxillonasal dysplasia
ordo:1248	oboInOwl:hasDbXref	UMLS:C3888567	Unspecified	Maxillonasal dysplasia
ordo:2572	oboInOwl:hasDbXref	UMLS:C1849085	Unspecified	Spastic ataxia-corneal dystrophy syndrome
ordo:2572	oboInOwl:hasDbXref	OMIM:271320	Unspecified	Spastic ataxia-corneal dystrophy syndrome
ordo:2573	oboInOwl:hasDbXref	OMIM:608796	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	UMLS:C2931384	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	OMIM:614042	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	UMLS:C0026654	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	MeSH:D009072	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	MeSH:C536991	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	MedDRA:10028047	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	OMIM:252350	Unspecified	Moyamoya disease
ordo:2573	oboInOwl:hasDbXref	OMIM:607151	Unspecified	Moyamoya disease
ordo:1247	oboInOwl:hasDbXref	MedDRA:10039603	Unspecified	Schistosomiasis
ordo:1247	oboInOwl:hasDbXref	UMLS:C0036323	Unspecified	Schistosomiasis
ordo:1247	oboInOwl:hasDbXref	OMIM:181460	Unspecified	Schistosomiasis
ordo:1247	oboInOwl:hasDbXref	MeSH:D012552	Unspecified	Schistosomiasis
ordo:111	oboInOwl:hasDbXref	OMIM:302060	Unspecified	Barth syndrome
ordo:111	oboInOwl:hasDbXref	UMLS:C0574083	Unspecified	Barth syndrome
ordo:111	oboInOwl:hasDbXref	MeSH:D056889	Unspecified	Barth syndrome
ordo:2574	oboInOwl:hasDbXref	OMIM:203600	Unspecified	Moynahan syndrome
ordo:2574	oboInOwl:hasDbXref	UMLS:C0265328	Unspecified	Moynahan syndrome
ordo:1246	oboInOwl:hasDbXref	UMLS:C1862099	Unspecified	Brachydactyly-nystagmus-cerebellar ataxia syndrome
ordo:1246	oboInOwl:hasDbXref	OMIM:113400	Unspecified	Brachydactyly-nystagmus-cerebellar ataxia syndrome
ordo:2575	oboInOwl:hasDbXref	OMIM:219721	Unspecified	Cystic fibrosis-gastritis-megaloblastic anemia syndrome
ordo:2575	oboInOwl:hasDbXref	UMLS:C2931402	Unspecified	Cystic fibrosis-gastritis-megaloblastic anemia syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615982	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615993	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615989	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615981	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615992	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	UMLS:C0752166	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615988	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615991	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:600151	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	MedDRA:10056715	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:617406	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615987	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615990	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:209900	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:605231	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615986	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:617119	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615985	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615996	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	MeSH:D020788	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615984	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615995	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615983	Unspecified	Bardet-Biedl syndrome
ordo:110	oboInOwl:hasDbXref	OMIM:615994	Unspecified	Bardet-Biedl syndrome
ordo:1245	oboInOwl:hasDbXref	UMLS:C3495483	Unspecified	BIDS syndrome
ordo:1245	oboInOwl:hasDbXref	OMIM:234050	Unspecified	BIDS syndrome
ordo:438207	oboInOwl:hasDbXref	OMIM:616176	Unspecified	Severe autosomal recessive macrothrombocytopenia
ordo:199302	oboInOwl:hasDbXref	OMIM:225060	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:612858	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:600757	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:129400	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	MedDRA:10009259	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:610361	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:602966	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:119530	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:608874	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	OMIM:608371	Unspecified	Isolated cleft lip
ordo:199302	oboInOwl:hasDbXref	UMLS:C0008924	Unspecified	Isolated cleft lip
ordo:146	oboInOwl:hasDbXref	OMIM:607464	Unspecified	Differentiated thyroid carcinoma
ordo:146	oboInOwl:hasDbXref	UMLS:C0238463	Unspecified	Differentiated thyroid carcinoma
ordo:146	oboInOwl:hasDbXref	OMIM:188550	Unspecified	Differentiated thyroid carcinoma
ordo:199337	oboInOwl:hasDbXref	UMLS:C2675184	Unspecified	Pancreatic insufficiency-anemia-hyperostosis syndrome
ordo:199337	oboInOwl:hasDbXref	OMIM:612714	Unspecified	Pancreatic insufficiency-anemia-hyperostosis syndrome
ordo:145	oboInOwl:hasDbXref	UMLS:C0677776	Unspecified	Hereditary breast and ovarian cancer syndrome
ordo:145	oboInOwl:hasDbXref	OMIM:613399	Unspecified	Hereditary breast and ovarian cancer syndrome
ordo:145	oboInOwl:hasDbXref	OMIM:604370	Unspecified	Hereditary breast and ovarian cancer syndrome
ordo:145	oboInOwl:hasDbXref	OMIM:614291	Unspecified	Hereditary breast and ovarian cancer syndrome
ordo:145	oboInOwl:hasDbXref	OMIM:612555	Unspecified	Hereditary breast and ovarian cancer syndrome
ordo:148	oboInOwl:hasDbXref	MedDRA:10028176	Unspecified	Multiple carboxylase deficiency
ordo:148	oboInOwl:hasDbXref	UMLS:C0026755	Unspecified	Multiple carboxylase deficiency
ordo:148	oboInOwl:hasDbXref	MeSH:D009100	Unspecified	Multiple carboxylase deficiency
ordo:147	oboInOwl:hasDbXref	UMLS:C0751753	Unspecified	Carbamoyl-phosphate synthetase 1 deficiency
ordo:147	oboInOwl:hasDbXref	MedDRA:10058297	Unspecified	Carbamoyl-phosphate synthetase 1 deficiency
ordo:147	oboInOwl:hasDbXref	OMIM:237300	Unspecified	Carbamoyl-phosphate synthetase 1 deficiency
ordo:2582	oboInOwl:hasDbXref	MedDRA:10014952	Unspecified	Myalgia-eosinophilia syndrome associated with tryptophan
ordo:2582	oboInOwl:hasDbXref	UMLS:C1275050	Unspecified	Myalgia-eosinophilia syndrome associated with tryptophan
ordo:2582	oboInOwl:hasDbXref	MeSH:D016603	Unspecified	Myalgia-eosinophilia syndrome associated with tryptophan
ordo:1251	oboInOwl:hasDbXref	UMLS:C1834038	Unspecified	Blepharofacioskeletal syndrome
ordo:2587	oboInOwl:hasDbXref	UMLS:C0398595	Unspecified	Myeloperoxidase deficiency
ordo:2587	oboInOwl:hasDbXref	OMIM:254600	Unspecified	Myeloperoxidase deficiency
ordo:2588	oboInOwl:hasDbXref	UMLS:C0796081	Unspecified	Myhre syndrome
ordo:2588	oboInOwl:hasDbXref	OMIM:139210	Unspecified	Myhre syndrome
ordo:140	oboInOwl:hasDbXref	UMLS:C1861922	Unspecified	Campomelic dysplasia
ordo:140	oboInOwl:hasDbXref	OMIM:114290	Unspecified	Campomelic dysplasia
ordo:140	oboInOwl:hasDbXref	OMIM:602196	Unspecified	Campomelic dysplasia
ordo:140	oboInOwl:hasDbXref	OMIM:211990	Unspecified	Campomelic dysplasia
ordo:140	oboInOwl:hasDbXref	MeSH:D055036	Unspecified	Campomelic dysplasia
ordo:2589	oboInOwl:hasDbXref	OMIM:159800	Unspecified	Myoclonus-cerebellar ataxia-deafness syndrome
ordo:2589	oboInOwl:hasDbXref	UMLS:C1834579	Unspecified	Myoclonus-cerebellar ataxia-deafness syndrome
ordo:1253	oboInOwl:hasDbXref	OMIM:109900	Unspecified	Ascher syndrome
ordo:1253	oboInOwl:hasDbXref	UMLS:C0339085	Unspecified	Ascher syndrome
ordo:1252	oboInOwl:hasDbXref	OMIM:110050	Unspecified	Blepharonasofacial malformation syndrome
ordo:1252	oboInOwl:hasDbXref	UMLS:C0796197	Unspecified	Blepharonasofacial malformation syndrome
ordo:142	oboInOwl:hasDbXref	UMLS:C0238461	Unspecified	Anaplastic thyroid carcinoma
ordo:142	oboInOwl:hasDbXref	MeSH:C536910	Unspecified	Anaplastic thyroid carcinoma
