# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   ExO: http://purl.obolibrary.org/obo/ExO_
#   GARD: GARD
#   ICD10CM: http://apps.who.int/classifications/icd10/browse/2010/en#/
#   ICD9CM: ICD9CM
#   ICDO: ICDO
#   KEGG: http://www.kegg.jp/entry/
#   MEDDRA: MEDDRA
#   MESH: https://meshb.nlm.nih.gov/record/ui?ui=
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   OMIM: http://omim.org/entry/
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   ORDO: ORDO
#   SNOMEDCT_US_2020_03_01: http://www.snomedbrowser.com/Codes/Details/
#   SNOMEDCT_US_2020_09_01: http://www.snomedbrowser.com/Codes/Details/
#   SNOMEDCT_US_2021_07_31: SNOMEDCT_US_2021_07_31
#   SNOMEDCT_US_2021_09_01: http://www.snomedbrowser.com/Codes/Details/
#   UMLS_CUI: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
DOID:8778	oboInOwl:hasDbXref	NCI:C37262	Unspecified	Crohn's disease
DOID:8778	oboInOwl:hasDbXref	GARD:10232	Unspecified	Crohn's disease
DOID:8778	oboInOwl:hasDbXref	ICD9CM:555.1	Unspecified	Crohn's disease
DOID:8778	oboInOwl:hasDbXref	EFO:0000384	Unspecified	Crohn's disease
DOID:8778	oboInOwl:hasDbXref	SNOMEDCT_US_2021_09_01:7620006	Unspecified	Crohn's disease
DOID:6115	oboInOwl:hasDbXref	NCI:C5302	Unspecified	lateral ventricle meningioma
DOID:6115	oboInOwl:hasDbXref	UMLS_CUI:C1334380	Unspecified	lateral ventricle meningioma
DOID:6113	oboInOwl:hasDbXref	UMLS_CUI:C1334236	Unspecified	intracerebral cystic meningioma
DOID:6113	oboInOwl:hasDbXref	NCI:C5269	Unspecified	intracerebral cystic meningioma
DOID:7444	oboInOwl:hasDbXref	UMLS_CUI:C1377912	Unspecified	obsolete diffuse intraductal papillomatosis
DOID:7444	oboInOwl:hasDbXref	NCI:C7364	Unspecified	obsolete diffuse intraductal papillomatosis
DOID:6114	oboInOwl:hasDbXref	NCI:C4959	Unspecified	cerebral convexity meningioma
DOID:6114	oboInOwl:hasDbXref	MESH:D008579	Unspecified	cerebral convexity meningioma
DOID:6114	oboInOwl:hasDbXref	UMLS_CUI:C0751303	Unspecified	cerebral convexity meningioma
DOID:7442	oboInOwl:hasDbXref	GARD:7034	Unspecified	monoclonal gammopathy of uncertain significance
DOID:6112	oboInOwl:hasDbXref	UMLS_CUI:C0542564	Unspecified	cerebral meningioma
DOID:6112	oboInOwl:hasDbXref	NCI:C4807	Unspecified	cerebral meningioma
DOID:6112	oboInOwl:hasDbXref	SNOMEDCT_US_2021_09_01:189164002	Unspecified	cerebral meningioma
DOID:6110	oboInOwl:hasDbXref	NCI:C5293	Unspecified	jugular foramen meningioma
DOID:6110	oboInOwl:hasDbXref	UMLS_CUI:C1334298	Unspecified	jugular foramen meningioma
DOID:8771	oboInOwl:hasDbXref	ICD9CM:051.2	Unspecified	contagious pustular dermatitis
